player_id,full_name,headshot_url,gpt4o,claude,gemini,majority,gpt4o_raw,claude_raw,gemini_raw,error
00-0027029,LeSean McCoy,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpc1a2dgivdyevuncz7p",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027002,Clay Matthews,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ozayln2febjtgagfzbp7",,,white,white,,,white,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027010,Patrick Chung,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a47ekoy2j1fb1jd3qqo4",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027136,Jason McCourty,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/myk5ccdezt1lhjc8szbm",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027103,Kevin Huber,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrd8jgpvefr8jvu7oejg",,,white,white,,,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027236,Kyle Love,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sh8qb9w2fzox4qaudo8k",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027547,Marcus Sherels,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwd89z8jxh5o9ln6cmp",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027539,Anthony Levine,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gew5y4jtrh2jd7guowwk",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027187,Matt Overton,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yeulo5dieb6um5zajehr",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027256,Darian Stewart,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j0ilwh1cr5uzyg8z8qsy",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027150,Julian Edelman,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0hbuo2bsvtlg7lnxm43",,,white,white,,,white,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027375,Tramaine Brock,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/arb4bad1utynlsjoy5hr",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027560,Albert McClellan,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dlpq9ctkqeiiynhwol33",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027282,Ben Garland,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1hk0hluld2zpfkq1yhr",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027607,Ted Larsen,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d3jar3bcqsoyfvzpkbbl",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027609,J'Marcus Webb,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grxtu7vkii9lo41up04q",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027656,Rob Gronkowski,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svpo7chliiymc0r7hegp",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027663,Sean Lee,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x81grdhqzylt4xx8ss01",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027662,Carlos Dunlap,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbg4avjy9bbdyeri6b6j",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027647,Devin McCourty,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ykgtrwxckxvxdvadgqjf",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027653,T.J. Ward,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r4vww4ic2ptpvqvo8fz4",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027114,Thomas Morstead,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uicxa9bwvrenvcwnoklm",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027684,Earl Mitchell,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jbjvrm7hnjhkk7bljd8a",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027676,Morgan Burnett,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtwux6yh55tkno6diilj",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027224,Jon Weeks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/efqsxmef1aoqnw6co1au",,,white,white,,,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027678,John Jerry,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pojstv7hizkfu3u31p4r",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027674,Jared Veldheer,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7ees8sofhe8gg3isgjt",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027675,Ed Dickson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qtxat8xwaclkqfkj5lrq",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027557,Morgan Cox,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lqdswjw8fzenqmc06zbe",white,,white,white,white,,white,"claude:BadRequestError:Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 6047984 bytes > 5242880"
00-0027688,Colt McCoy,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",white,,white,white,white,,white,"claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 50,000 input tokens per minute (org: 16"
00-0027686,Corey Peters,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027691,Andre Roberts,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjoyjewh7knoafxt4k93",black,,black,black,black,,Black,"claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 50,000 input tokens per minute (org: 16"
00-0027685,Emmanuel Sanders,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/potkibjtm855tsawozs0",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027743,Sherrick McManis,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m5gfxr0yinksqqfv07yt",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027648,Rodger Saffold,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bhsp53lhsdcaxg3jvn7u",black,black,black,black,black,black,Black,
00-0027796,Joe Webb,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hjieero9ugbyu7n1629h",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027720,Geno Atkins,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqenztfw9q4ws6a3eamq",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027793,Antonio Brown,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027778,Sam Young,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgk73lc5f2ge6tiircrx",,white,white,white,,white,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027701,Everson Griffen,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqvc0dkghdix5fq9tfaq",black,,black,black,black,,Black,"claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 50,000 input tokens per minute (org: 16"
00-0027835,Kurt Coleman,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hajqjgwcavi9umc2226x",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027768,Marshall Newhouse,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yl1lyj7cwjjye8lkfrkk",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027856,Gerald McCoy,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bcmgbdrylurlh6qretce",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027696,Jimmy Graham,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",,,white,white,,,White,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
00-0027855,Ndamukong Suh,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amvgudlseikg7eq0nn9d",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027860,Joe Haden,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caumqxwppfoakjvpqxej",,black,black,black,,black,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84"
00-0027812,Dekoda Watson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvc93fvk7g9990tigdyo",,,black,black,,,Black,"gpt4o:RateLimitError:Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-4o-mini in organization org-GzhU0uWLEzJ3omMXNW84ralO on tokens per min (TPM): Limit 200000, Used 200000, Requested 84; claude:RateLimitError:Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_erro"
